STATE,FATAL,SERIOUS,MINOR,TOTAL CASES,NUMBER INJURED,NUMBER KILLED,TOTAL CASUALTY,PEOPLE INVOLVED,SPV,UPD,TBT,MDV,BFL,OVL,DOT,WOT,DGD,BRD,RTV,OBS,SOS,DAD,PWR,FTQ,SLV,OTHERS,QUARTER,YEAR,All Sky Surface Total PAR (MJ/m^2/day),All Sky Surface UV Index (W m-2 x 40),deg Cloud Amount (%),Surface Soil Wetness (1),Precipitation Corrected (mm/day),Surface Pressure (kPa),Specific Humidity at 2 Meters (g/kg),Temperature at 2 Meters (C),Dew/Frost Point at 2 Meters (C),Earth Skin Temperature (C),Wind Direction at 2 Meters (Degrees),Wind Speed at 10 Meters Range (m/s),Wind Speed at 2 Meters (m/s),CAUSE_SUM,CAUSE_RATE,lat,lon
BENUE,10,45,0,55,176,13,189,320,44,0,3,1,1,0,0,2,1,0,3,0,0,0,0,0,1,1,Q3,2023,7.739999999999999,1.7933333333333332,80.15666666666667,0.6466666666666666,2.7,99.62333333333332,17.94333333333333,26.44666666666667,23.19333333333333,26.8,227.3,2.9,1.8,244,4.4363636363636365,7.1907,8.1297
BORNO,9,19,0,28,93,17,110,199,8,0,2,0,0,2,0,6,0,0,1,0,0,0,0,0,7,0,Q3,2023,9.03,2.026666666666667,70.65333333333334,0.3033333333333333,2.7900000000000005,97.45666666666666,15.46,30.113333333333333,20.326666666666664,31.23,201.5666666666667,3.39,1.95,138,4.928571428571429,11.8333,13.15
CROSS RIVER,3,11,4,18,25,12,37,141,10,0,1,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,Q3,2023,6.6933333333333325,1.6133333333333333,89.87,0.7799999999999999,4.48,99.89,18.33333333333333,25.87333333333333,23.593333333333334,25.98333333333333,226.9,2.6133333333333333,1.68,55,3.055555555555556,5.9631,8.7268
DELTA,15,11,4,30,63,15,78,154,17,0,5,0,3,0,0,3,0,0,5,1,0,0,0,0,6,2,Q3,2023,6.183333333333334,1.4366666666666668,81.17,0.9066666666666668,6.836666666666666,101.15333333333336,18.74,25.64333333333333,24.17,25.71666666666667,231.83333333333331,1.27,0.4133333333333333,108,3.6,5.532,5.8987
EBONYI,7,12,0,19,39,10,49,104,12,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,Q3,2023,7.493333333333333,1.76,84.17,0.7166666666666667,3.3266666666666667,100.21,18.346666666666668,26.183333333333334,23.66,26.320000000000004,227.3,2.806666666666666,1.7766666666666666,68,3.5789473684210527,6.2649,8.013
EDO,10,20,3,33,79,16,95,266,40,0,2,2,11,0,0,1,0,1,1,0,0,0,0,0,3,0,Q3,2023,6.633333333333333,1.5533333333333337,85.29,0.81,7.203333333333333,100.16333333333334,18.656666666666663,25.473333333333333,23.926666666666662,25.543333333333333,234.9333333333333,1.5833333333333333,0.9233333333333332,128,3.878787878787879,6.5244,5.8987
EKITI,10,15,4,29,53,23,76,146,28,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,16,1,Q3,2023,7.096666666666667,1.66,84.02333333333333,0.9133333333333334,9.316666666666666,96.96666666666664,18.036666666666665,24.51333333333333,22.83333333333333,24.64,228.9,2.103333333333333,1.3099999999999998,105,3.6206896551724137,7.6656,5.3103
ENUGU,13,16,3,32,96,31,127,248,18,0,1,0,14,0,0,1,1,0,0,0,0,0,0,0,1,0,Q3,2023,7.16,1.6733333333333331,84.23,0.7033333333333333,5.406666666666666,99.50333333333332,18.28333333333333,25.7,23.49,25.790000000000003,232.4,2.6933333333333334,1.8033333333333332,159,4.96875,6.5244,7.5086
FCT,63,216,70,349,607,82,689,1824,278,0,17,12,9,0,4,8,16,0,33,0,0,2,1,1,119,11,Q3,2023,7.943333333333332,1.8233333333333333,78.85333333333334,0.7066666666666667,6.113333333333333,98.25666666666666,18.30666666666667,25.926666666666662,23.290000000000003,26.01,208.86666666666667,2.2566666666666664,1.2033333333333334,1038,2.974212034383954,8.8941,7.186
GOMBE,7,29,4,40,140,11,151,302,17,0,8,5,2,0,0,3,3,0,2,0,0,0,0,0,0,0,Q3,2023,8.976666666666667,2.03,70.13666666666667,0.5566666666666666,4.266666666666667,96.84666666666664,17.17,26.586666666666662,22.00333333333333,26.92333333333333,200.16666666666663,2.353333333333333,1.653333333333333,191,4.775,10.2892,11.167
IMO,7,10,3,20,107,10,117,211,9,0,4,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,Q3,2023,6.793333333333333,1.5933333333333335,87.91666666666667,0.8566666666666666,7.96,100.53333333333336,18.71333333333333,25.813333333333333,24.040000000000003,25.93,230.9,2.043333333333333,1.46,137,6.85,5.572,7.0588
JIGAWA,12,52,0,64,217,21,238,386,89,0,8,0,0,5,0,2,1,0,3,8,0,0,1,0,2,1,Q3,2023,10.026666666666666,2.2,64.11,0.3233333333333333,3.08,96.60666666666668,15.073333333333332,29.69666666666667,19.78,30.136666666666667,177.23333333333335,1.99,0.6733333333333333,302,4.71875,12.228,9.561
KADUNA,42,71,4,117,481,82,563,1038,71,0,7,1,0,1,2,7,8,2,5,1,0,0,0,4,3,3,Q3,2023,8.846666666666666,2.043333333333333,77.87666666666667,0.79,5.81,94.26,17.37,24.486666666666668,21.75333333333333,24.653333333333336,201.3,2.4166666666666665,1.3866666666666667,680,5.811965811965812,10.3764,7.709799999999999
KANO,15,27,1,43,132,24,156,240,25,0,1,1,0,1,0,5,7,0,5,1,0,0,0,0,4,2,Q3,2023,9.566666666666666,2.143333333333333,66.07666666666667,0.3533333333333333,3.016666666666667,96.12666666666668,15.373333333333337,29.1,20.006666666666668,29.166666666666668,202.23333333333332,1.903333333333333,0.3533333333333333,199,4.627906976744186,11.999,8.522
KATSINA,6,12,0,18,78,13,91,132,17,0,3,1,0,0,0,3,0,0,0,1,0,0,1,0,1,6,Q3,2023,9.67,2.1666666666666665,65.83333333333333,0.5833333333333334,7.8066666666666675,95.81333333333332,17.44666666666667,26.63,22.07333333333333,26.71666666666667,224.4333333333333,2.98,1.6133333333333333,109,6.055555555555555,12.9843,7.6223
KEBBI,0,10,0,10,14,0,14,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Q3,2023,9.603333333333332,2.1166666666666667,64.27666666666666,0.54,5.623333333333334,98.37666666666668,18.146666666666665,27.77,23.16,27.850000000000005,204.03333333333333,2.023333333333333,0.8733333333333334,24,2.4,12.4504,4.1999
KOGI,27,58,11,96,355,52,407,815,21,2,13,2,9,0,0,5,1,0,5,2,8,0,0,0,40,4,Q3,2023,7.55,1.7433333333333334,79.27333333333333,0.7733333333333334,7.146666666666666,99.07,18.38,25.820000000000004,23.49666666666667,25.96666666666667,224.66666666666663,2.6,1.7266666666666666,503,5.239583333333333,7.733,6.6906
KWARA,23,43,7,73,222,51,273,506,30,0,5,4,2,0,0,19,7,0,2,0,0,0,0,0,39,2,Q3,2023,7.436666666666667,1.7366666666666666,80.13666666666666,0.68,6.046666666666667,97.88,18.043333333333333,25.83,22.99,25.94666666666667,218.6,2.98,1.7033333333333334,346,4.739726027397261,8.9669,4.3874
LAGOS,18,64,24,106,164,34,198,508,56,0,4,12,8,0,0,5,7,0,10,0,0,1,0,0,0,7,Q3,2023,6.803333333333334,1.5666666666666669,80.64666666666666,0.7399999999999999,7.236666666666667,100.97,18.74,25.95,24.136666666666667,26.23,227.3,1.6933333333333334,2.563333333333333,304,2.8679245283018866,6.5244,3.3792
NASARAWA,23,128,11,162,411,37,448,826,113,1,14,6,2,2,0,9,21,0,17,1,0,1,1,0,24,8,Q3,2023,7.943333333333332,1.8233333333333333,78.85333333333334,0.6633333333333334,5.04,98.44666666666669,18.183333333333334,26.05666666666667,23.21333333333333,26.286666666666665,220.83333333333331,2.223333333333333,1.3266666666666669,610,3.765432098765432,8.54,7.7197
NIGER,27,69,5,101,382,56,438,779,98,1,4,4,3,0,0,13,4,1,4,1,0,1,0,2,0,2,Q3,2023,8.07,1.83,80.03,0.6433333333333334,5.803333333333334,99.73333333333332,18.69,26.83,23.883333333333336,26.886666666666667,217.6,2.2133333333333334,1.2066666666666668,539,5.336633663366337,9.0819,6.019
OGUN,51,133,28,212,584,82,666,1479,262,0,28,4,9,4,0,25,11,0,27,3,0,0,0,0,13,10,Q3,2023,6.803333333333334,1.5666666666666669,80.64666666666666,0.89,9.25,100.21,18.726666666666667,25.570000000000004,23.993333333333336,25.75333333333333,221.1,1.7233333333333334,1.2733333333333334,878,4.1415094339622645,6.998,3.4737
ONDO,26,38,4,68,161,44,205,433,68,0,5,1,3,0,0,7,3,0,8,0,1,0,0,4,1,1,Q3,2023,7.096666666666667,1.66,84.02333333333333,0.9133333333333334,9.316666666666666,96.96666666666664,18.036666666666665,24.51333333333333,22.83333333333333,24.64,228.9,2.103333333333333,1.3099999999999998,273,4.014705882352941,7.2508,5.2103
OSUN,20,36,11,67,239,41,280,571,59,0,6,1,5,1,0,5,0,1,8,0,1,0,0,0,0,8,Q3,2023,6.640000000000001,1.5666666666666669,85.07,0.9566666666666668,10.743333333333334,98.32666666666668,18.42333333333333,24.953333333333333,23.403333333333336,25.0,222.66666666666663,1.6733333333333331,1.04,347,5.17910447761194,7.5629,4.52
OYO,36,74,8,118,332,45,377,737,106,0,12,0,5,2,0,10,6,0,7,0,0,0,0,0,0,12,Q3,2023,6.69,1.5666666666666669,81.42666666666666,0.9,9.51,98.02333333333333,18.27,25.0,23.22,25.076666666666668,218.5666666666667,2.46,1.7066666666666668,495,4.194915254237288,7.85,3.933
PLATEAU,4,35,5,44,100,4,104,178,32,0,0,0,7,0,0,5,3,0,0,0,0,0,0,0,1,2,Q3,2023,8.973333333333334,2.0733333333333333,71.90333333333332,0.4933333333333333,2.8800000000000003,95.27333333333333,16.39333333333333,25.80333333333333,20.96,26.58,216.4,2.723333333333333,1.6833333333333331,148,3.363636363636364,9.2182,9.517
RIVERS,2,9,2,13,49,3,52,140,11,0,4,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,Q3,2023,6.010000000000001,1.4233333333333336,88.71666666666665,0.9133333333333334,6.993333333333335,100.94333333333331,18.76,25.743333333333336,24.14333333333333,25.77,223.86666666666667,1.7166666666666668,0.9766666666666666,65,5.0,4.8156,7.0498
SOKOTO,5,9,1,15,36,11,47,58,14,0,0,0,0,2,0,2,4,0,2,0,0,0,0,0,0,0,Q3,2023,9.696666666666667,2.123333333333333,68.01,0.5133333333333333,6.3,97.99,18.046666666666667,27.71666666666667,23.00333333333333,27.906666666666663,207.63333333333333,2.453333333333333,1.4433333333333334,62,4.133333333333334,13.0059,5.2476
TARABA,0,24,0,24,79,0,79,162,8,0,1,0,0,0,0,1,9,0,3,0,0,0,0,0,6,0,Q3,2023,8.116666666666665,1.913333333333333,77.23333333333333,0.4133333333333333,2.2666666666666666,98.29,16.76,27.820000000000004,21.843333333333334,28.58,219.2,3.1133333333333333,1.7366666666666666,103,4.291666666666667,8.8904,11.363
YOBE,8,19,1,28,93,12,105,132,11,0,9,2,0,0,0,2,2,0,2,0,0,0,0,0,4,1,Q3,2023,10.123333333333331,2.223333333333333,66.37,0.2466666666666666,2.02,96.82,14.963333333333331,30.066666666666663,19.703333333333333,31.106666666666666,182.33333333333331,2.6466666666666665,1.413333333333333,133,4.75,12.0,11.5
ZAMFARA,1,9,0,10,38,1,39,49,8,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,Q3,2023,9.616666666666667,2.14,64.30333333333333,0.4766666666666667,4.373333333333334,95.22666666666667,16.580000000000002,27.02,21.136666666666667,27.80333333333333,205.4,2.873333333333333,1.6766666666666667,49,4.9,12.1704,6.659
ABIA,9,15,2,26,159,14,173,298,13,0,9,0,4,0,0,1,0,0,1,0,0,1,0,0,2,0,Q4,2023,8.046666666666667,1.8133333333333332,66.00333333333333,0.7833333333333333,2.69,100.00333333333332,17.966666666666665,26.08,23.15,25.986666666666668,249.8,2.1766666666666663,1.2,199,7.653846153846154,5.4527,7.5248
ADAMAWA,9,33,0,42,153,11,164,327,34,1,3,1,2,0,0,8,3,0,2,0,0,0,0,0,3,0,Q4,2023,9.166666666666666,1.9,38.21,0.28,0.3166666666666666,98.06666666666668,10.176666666666668,29.78333333333333,12.326666666666668,30.813333333333333,56.86666666666667,2.956666666666667,1.7866666666666668,206,4.904761904761905,9.3265,12.3984
AKWA IBOM,5,4,3,12,24,15,39,66,8,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,Q4,2023,,,,,,,,,,,,,,51,4.25,5.0377,7.9128
ANAMBRA,8,13,11,32,71,9,80,288,11,0,1,1,8,0,0,11,0,0,0,1,0,0,0,0,2,1,Q4,2023,8.336666666666668,1.8266666666666669,57.74333333333333,0.8066666666666666,3.02,99.87333333333332,17.77,26.15,22.896666666666665,26.03,269.6666666666667,2.34,1.35,112,3.5,6.21,7.07
BAUCHI,23,59,1,83,361,46,407,657,55,0,13,0,2,1,0,3,2,1,8,9,0,0,0,2,7,33,Q4,2023,8.950000000000001,1.8133333333333332,36.60333333333333,0.2966666666666667,0.33,95.27333333333333,8.493333333333332,26.73333333333333,9.11,27.46666666666667,60.56666666666666,3.673333333333333,2.2566666666666664,490,5.903614457831325,10.3158,9.8442
BAYELSA,0,2,1,3,14,0,14,17,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,Q4,2023,7.496666666666667,1.7066666666666668,68.01666666666667,0.8933333333333334,3.643333333333333,100.87333333333332,18.616666666666667,26.60333333333333,23.923333333333336,26.676666666666662,246.33333333333331,1.6499999999999997,1.1766666666666663,17,5.666666666666667,4.7719000000000005,6.0699
BENUE,13,25,4,42,114,23,137,227,27,0,3,2,0,0,1,3,2,1,2,0,0,0,0,0,0,1,Q4,2023,8.9,1.913333333333333,49.30333333333334,0.5133333333333333,1.21,99.44,14.966666666666669,27.76333333333333,19.363333333333333,28.43,162.96666666666667,3.1633333333333336,1.6366666666666667,179,4.261904761904762,7.1907,8.1297
BORNO,4,15,0,19,210,5,215,313,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,15,9,Q4,2023,9.236666666666666,1.85,33.39333333333334,0.1733333333333333,0.1066666666666666,97.46333333333332,7.260000000000001,28.113333333333333,7.403333333333333,29.21666666666667,39.23333333333333,3.473333333333333,2.6833333333333336,234,12.31578947368421,11.8333,13.15
CROSS RIVER,9,14,3,26,42,16,58,130,15,0,1,1,2,0,3,2,0,1,0,0,0,0,0,0,1,2,Q4,2023,8.096666666666666,1.87,69.06,0.75,2.7433333333333336,99.70333333333332,17.71666666666667,26.616666666666664,22.876666666666665,26.683333333333334,210.53333333333333,2.3266666666666667,1.2666666666666666,84,3.230769230769231,5.9631,8.7268
DELTA,11,26,1,38,123,29,152,303,20,1,2,0,4,1,0,6,0,0,2,0,0,0,0,1,3,1,Q4,2023,7.843333333333334,1.7533333333333332,58.833333333333336,0.8966666666666666,4.193333333333333,100.96,18.836666666666662,26.46666666666667,24.133333333333336,26.406666666666663,250.23333333333332,0.9433333333333334,0.3433333333333333,190,5.0,5.532,5.8987
EBONYI,8,15,2,25,72,11,83,129,15,0,2,0,1,0,0,5,0,0,2,0,0,0,0,0,0,3,Q4,2023,8.693333333333333,1.92,59.23666666666666,0.6033333333333334,1.78,100.02,16.253333333333334,27.363333333333333,21.05,27.73333333333333,166.83333333333334,2.9033333333333338,1.5266666666666666,108,4.32,6.2649,8.013
EDO,12,29,5,46,102,16,118,247,38,0,4,0,9,0,0,3,1,0,7,0,0,0,0,0,4,1,Q4,2023,8.083333333333334,1.76,59.06,0.8300000000000001,3.39,99.98333333333332,18.25333333333333,26.07333333333333,23.39333333333333,25.89,272.43333333333334,1.2766666666666666,0.7166666666666667,164,3.565217391304348,6.5244,5.8987
EKITI,2,18,4,24,37,2,39,80,30,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,4,0,Q4,2023,8.356666666666667,1.8033333333333332,54.27666666666667,0.8833333333333333,3.15,96.82333333333334,16.80333333333333,24.883333333333336,21.456666666666667,24.51333333333333,158.73333333333335,1.89,0.9866666666666668,63,2.625,7.6656,5.3103
ENUGU,9,29,4,42,193,16,209,332,31,0,1,0,13,0,0,3,1,0,3,0,0,0,0,0,0,0,Q4,2023,8.336666666666668,1.8266666666666669,57.74333333333333,0.6533333333333333,1.9866666666666664,99.32333333333334,16.69,26.316666666666663,21.576666666666668,26.26333333333333,161.0,2.59,1.42,251,5.976190476190476,6.5244,7.5086
FCT,47,199,50,296,548,69,617,1635,258,2,9,2,2,0,3,2,11,0,17,0,0,0,0,1,71,4,Q4,2023,8.78,1.84,43.303333333333335,0.5933333333333334,1.62,98.10666666666668,14.76,26.006666666666664,19.136666666666667,25.786666666666665,122.0,2.6166666666666667,1.1733333333333331,913,3.08445945945946,8.8941,7.186
GOMBE,18,96,4,118,464,29,493,827,57,0,4,7,5,2,1,9,12,0,2,1,0,0,0,0,0,0,Q4,2023,9.02,1.8133333333333332,33.69,0.3766666666666666,0.4166666666666667,96.75,9.586666666666666,27.1,11.03,27.42,63.0,3.376666666666667,2.18,611,5.177966101694915,10.2892,11.167
IMO,12,13,4,29,72,24,96,197,17,0,0,0,4,0,0,4,4,0,0,0,0,3,1,0,0,0,Q4,2023,8.046666666666667,1.8133333333333332,66.00333333333333,0.8700000000000001,3.4566666666666666,100.34666666666668,18.146666666666665,26.33,23.37,26.22666666666667,260.3666666666667,2.03,1.13,125,4.310344827586207,5.572,7.0588
JIGAWA,18,93,3,114,460,36,496,769,160,0,14,4,0,5,1,7,1,0,3,10,0,0,0,3,2,1,Q4,2023,8.853333333333333,1.7133333333333336,32.85,0.2133333333333333,0.17,96.64333333333332,6.9,26.14333333333333,6.656666666666666,26.356666666666666,51.53333333333333,2.5066666666666664,1.0733333333333337,610,5.350877192982456,12.228,9.561
KADUNA,71,131,7,209,889,150,1039,1838,118,0,25,4,2,4,2,6,15,4,18,0,0,1,0,9,1,9,Q4,2023,8.94,1.8233333333333333,37.693333333333335,0.65,0.52,94.16,11.403333333333334,23.256666666666664,14.176666666666668,22.55,70.93333333333334,3.7066666666666666,2.0166666666666666,1248,5.971291866028708,10.3764,7.709799999999999
KANO,23,35,1,59,265,62,327,461,54,0,2,0,0,3,0,5,4,0,1,0,0,0,0,0,7,1,Q4,2023,8.903333333333334,1.76,34.28666666666667,0.2366666666666666,0.18,96.16,7.156666666666666,25.44,7.140000000000001,25.4,52.46666666666667,2.293333333333333,0.6966666666666667,386,6.5423728813559325,11.999,8.522
KATSINA,13,27,0,40,207,45,252,356,30,0,7,0,0,1,0,4,3,0,1,0,0,0,0,0,0,3,Q4,2023,8.753333333333332,1.7133333333333332,26.106666666666666,0.3266666666666666,0.2166666666666666,95.84,8.01,24.19666666666667,8.423333333333334,23.96333333333333,78.96666666666665,3.943333333333333,2.5,292,7.3,12.9843,7.6223
KEBBI,15,35,0,50,219,40,259,606,46,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,Q4,2023,8.976666666666667,1.7433333333333334,23.906666666666663,0.3,0.29,98.35666666666668,9.276666666666666,26.246666666666663,10.81,26.326666666666664,81.06666666666666,2.53,1.2966666666666666,309,6.18,12.4504,4.1999
KOGI,32,71,4,107,355,65,420,1015,67,0,7,11,9,4,1,9,1,1,0,0,1,0,0,0,17,0,Q4,2023,8.513333333333334,1.8166666666666669,50.35666666666666,0.7633333333333333,2.2433333333333336,98.91333333333334,16.59,26.03,21.493333333333336,25.71333333333333,154.9,2.393333333333333,1.3033333333333337,527,4.925233644859813,7.733,6.6906
KWARA,24,44,7,75,316,57,373,605,47,1,1,6,11,0,0,20,2,2,2,2,0,0,0,2,11,3,Q4,2023,8.553333333333333,1.8,48.38666666666666,0.5933333333333334,1.5333333333333332,97.75333333333332,14.506666666666666,26.166666666666668,18.776666666666667,26.03333333333333,142.13333333333333,2.813333333333333,1.4400000000000002,448,5.973333333333334,8.9669,4.3874
LAGOS,13,47,41,101,127,17,144,475,65,1,4,7,6,0,0,6,3,0,4,0,0,0,0,1,0,5,Q4,2023,8.353333333333333,1.7966666666666669,54.26,0.77,3.686666666666667,100.79,18.66,27.03333333333333,23.956666666666667,27.263333333333332,232.66666666666663,1.8166666666666669,1.8133333333333332,245,2.4257425742574257,6.5244,3.3792
NASARAWA,25,153,34,212,555,32,587,993,148,0,12,5,5,0,0,6,21,0,12,0,0,2,2,0,35,20,Q4,2023,8.78,1.84,43.303333333333335,0.5866666666666667,2.2133333333333334,98.28666666666668,14.736666666666666,26.563333333333333,18.953333333333333,26.64333333333333,162.63333333333333,2.263333333333333,1.2733333333333334,799,3.768867924528302,8.54,7.7197
NIGER,39,59,1,99,649,97,746,1048,108,1,5,2,2,0,0,10,0,0,3,0,0,0,0,2,1,0,Q4,2023,8.703333333333333,1.7733333333333334,41.78666666666667,0.46,1.2466666666666668,99.58666666666666,14.683333333333335,27.25333333333333,19.25333333333333,27.44666666666667,134.9,2.37,1.1033333333333333,845,8.535353535353535,9.0819,6.019
OGUN,66,114,22,202,521,102,623,1343,265,0,34,5,5,1,0,14,11,0,22,1,3,0,0,0,1,18,Q4,2023,8.353333333333333,1.7966666666666669,54.26,0.8866666666666667,3.9133333333333327,100.04333333333334,18.22,26.02333333333333,23.403333333333336,25.916666666666668,147.1,1.4933333333333334,0.9033333333333332,825,4.084158415841584,6.998,3.4737
ONDO,35,60,5,100,264,54,318,704,81,0,7,1,2,0,1,14,14,0,8,0,1,0,1,3,2,0,Q4,2023,8.356666666666667,1.8033333333333332,54.27666666666667,0.8833333333333333,3.15,96.82333333333334,16.80333333333333,24.883333333333336,21.456666666666667,24.51333333333333,158.73333333333335,1.89,0.9866666666666668,418,4.18,7.2508,5.2103
OSUN,26,54,16,96,287,47,334,712,84,0,12,4,7,2,0,10,2,4,13,1,1,0,4,2,0,0,Q4,2023,8.236666666666666,1.7733333333333334,56.080000000000005,0.92,4.07,98.17333333333332,17.36,25.26,22.23333333333333,24.926666666666662,157.46666666666667,1.4799999999999998,0.7633333333333333,430,4.479166666666667,7.5629,4.52
OYO,38,82,7,127,372,78,450,828,122,0,8,4,22,4,1,14,6,2,8,0,0,0,0,3,0,0,Q4,2023,8.276666666666666,1.7633333333333334,49.88,0.8866666666666667,3.693333333333333,97.88333333333333,16.53,25.12333333333333,21.3,24.69333333333333,151.76666666666668,2.26,1.25,577,4.543307086614173,7.85,3.933
PLATEAU,13,57,4,74,244,28,272,461,39,0,1,2,21,0,0,4,5,0,3,0,0,0,0,2,0,1,Q4,2023,9.09,1.9,36.35,0.3933333333333333,1.23,95.12666666666668,10.923333333333334,26.78,12.716666666666669,27.316666666666663,74.56666666666666,3.49,2.39,346,4.675675675675675,9.2182,9.517
RIVERS,3,9,4,16,28,3,31,113,10,0,0,0,3,0,0,1,1,0,2,0,0,0,0,0,0,0,Q4,2023,7.31,1.6933333333333334,72.22,0.8766666666666666,3.1933333333333334,100.75,18.46,26.436666666666667,23.756666666666664,26.326666666666664,246.9333333333333,1.5033333333333332,0.7833333333333333,47,2.9375,4.8156,7.0498
SOKOTO,6,19,0,25,110,13,123,175,12,0,1,0,2,1,0,6,2,0,2,0,0,0,0,0,0,0,Q4,2023,9.03,1.74,24.85,0.3233333333333333,0.2533333333333333,97.99666666666668,8.796666666666667,25.320000000000004,9.893333333333333,24.96666666666667,89.8,3.35,2.026666666666667,148,5.92,13.0059,5.2476
TARABA,4,39,0,43,113,13,126,214,13,0,1,3,1,0,0,2,11,4,1,1,0,0,0,0,4,0,Q4,2023,8.973333333333334,1.903333333333333,46.34666666666666,0.2566666666666666,0.3433333333333333,98.12666666666668,10.81,29.346666666666664,13.316666666666665,30.49666666666667,98.26666666666668,3.223333333333333,1.9466666666666663,169,3.930232558139535,8.8904,11.363
YOBE,18,30,2,50,340,31,371,494,26,0,9,0,0,2,0,6,10,0,3,0,0,0,0,0,0,16,Q4,2023,9.1,1.7633333333333334,32.61666666666667,0.1166666666666666,0.1066666666666666,96.85333333333334,6.833333333333333,27.21333333333333,6.47,27.986666666666668,45.96666666666667,3.2300000000000004,2.023333333333333,421,8.42,12.0,11.5
ZAMFARA,6,8,1,15,36,18,54,131,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Q4,2023,8.943333333333333,1.7433333333333334,24.703333333333333,0.2733333333333333,0.0866666666666666,95.19,7.486666666666667,25.91333333333333,7.44,26.570000000000004,75.06666666666666,4.28,2.76,69,4.6,12.1704,6.659
ABIA,5,12,2,19,45,5,50,94,6,0,5,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,Q1,2024,8.39,1.8133333333333328,50.54333333333333,0.6266666666666666,0.4566666666666667,99.99666666666668,17.19666666666667,26.76333333333333,22.21,26.683333333333334,263.90000000000003,2.4066666666666667,1.346666666666667,69,3.631578947368421,5.4527,7.5248
ADAMAWA,10,14,5,29,163,27,190,296,29,0,4,2,0,1,0,1,2,0,0,3,0,0,0,0,0,0,Q1,2024,9.723333333333334,2.1,35.93666666666667,0.14,0.0766666666666666,98.07666666666668,4.833333333333333,30.64,1.4,32.300000000000004,143.76666666666665,3.773333333333333,2.596666666666667,219,7.551724137931035,9.3265,12.3984
AKWA IBOM,3,5,2,10,23,5,28,57,5,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,Q1,2024,,,,,,,,,,,,,,38,3.8,5.0377,7.9128
ANAMBRA,11,16,4,31,73,13,86,222,17,0,0,0,10,4,0,1,1,0,0,1,0,0,0,2,0,0,Q1,2024,8.726666666666667,1.8833333333333333,45.66333333333333,0.64,0.4366666666666667,99.87,16.74,26.77,21.62333333333333,26.493333333333336,286.8666666666667,2.7433333333333336,1.5366666666666664,117,3.774193548387097,6.21,7.07
BAUCHI,25,72,2,99,442,45,487,812,67,0,23,3,5,4,0,5,9,4,3,0,0,0,0,1,0,0,Q1,2024,9.423333333333334,2.053333333333333,32.690000000000005,0.1833333333333333,0.1533333333333333,95.33333333333331,4.4,26.686666666666667,-0.0999999999999999,27.88,42.13333333333333,3.6633333333333336,2.833333333333333,586,5.91919191919192,10.3158,9.8442
